condition,state_id,target_name,internal_target_id,direct_or_reporter,carbon_count,mass_index,mass_isotopologue,fraction
condition1,theta1_sample_086,Succinate,succinate,direct,4,4,M+4,0.48283729124667701
condition1,theta1_sample_086,Fumarate,fumarate,direct,4,0,M+0,0.086939211867267552
condition1,theta1_sample_086,Fumarate,fumarate,direct,4,1,M+1,0.0060902716000436723
condition1,theta1_sample_086,Fumarate,fumarate,direct,4,2,M+2,0.40983911244478699
condition1,theta1_sample_086,Fumarate,fumarate,direct,4,3,M+3,0.014294112841225158
condition1,theta1_sample_086,Fumarate,fumarate,direct,4,4,M+4,0.48283729124667701
condition1,theta1_sample_086,Malate,malate,direct,4,0,M+0,0.07812450016422412
condition1,theta1_sample_086,Malate,malate,direct,4,1,M+1,0.023609364351148094
condition1,theta1_sample_086,Malate,malate,direct,4,2,M+2,0.38060384764128541
condition1,theta1_sample_086,Malate,malate,direct,4,3,M+3,0.055466211007088664
condition1,theta1_sample_086,Malate,malate,direct,4,4,M+4,0.46219607683625402
condition1,theta1_sample_086,Glutamine,glutamine,direct,5,0,M+0,0.026731388250969428
condition1,theta1_sample_086,Glutamine,glutamine,direct,5,1,M+1,0.062909202475121731
condition1,theta1_sample_086,Glutamine,glutamine,direct,5,2,M+2,0.12635688872350601
condition1,theta1_sample_086,Glutamine,glutamine,direct,5,3,M+3,0.29316865995093194
condition1,theta1_sample_086,Glutamine,glutamine,direct,5,4,M+4,0.14929826277228381
condition1,theta1_sample_086,Glutamine,glutamine,direct,5,5,M+5,0.34153559782718695
condition1,theta1_sample_086,Aspartate,aspartate,reporter,4,0,M+0,0.089203535852101626
condition1,theta1_sample_086,Aspartate,aspartate,reporter,4,1,M+1,0.20168681130617694
condition1,theta1_sample_086,Aspartate,aspartate,reporter,4,2,M+2,0.017109731694058074
condition1,theta1_sample_086,Aspartate,aspartate,reporter,4,3,M+3,0.20390595928494656
condition1,theta1_sample_086,Aspartate,aspartate,reporter,4,4,M+4,0.48809396186271709
condition1,theta1_sample_086,Glycine,glycine,reporter,2,0,M+0,0.29999999999999999
condition1,theta1_sample_086,Glycine,glycine,reporter,2,1,M+1,-0
condition1,theta1_sample_086,Glycine,glycine,reporter,2,2,M+2,0.70000000000000007
condition1,theta1_sample_086,Serine,serine,reporter,3,0,M+0,0.29999999999999999
condition1,theta1_sample_086,Serine,serine,reporter,3,1,M+1,-0
condition1,theta1_sample_086,Serine,serine,reporter,3,2,M+2,-0
condition1,theta1_sample_086,Serine,serine,reporter,3,3,M+3,0.70000000000000007
condition1,theta1_sample_087,Pyruvate,pyruvate,direct,3,0,M+0,0.29777011964518407
condition1,theta1_sample_087,Pyruvate,pyruvate,direct,3,1,M+1,0.0020286371513616704
condition1,theta1_sample_087,Pyruvate,pyruvate,direct,3,2,M+2,0.0026323667617246418
condition1,theta1_sample_087,Pyruvate,pyruvate,direct,3,3,M+3,0.69756887644172982
condition1,theta1_sample_087,Alanine,alanine,reporter,3,0,M+0,0.29777011964518407
condition1,theta1_sample_087,Alanine,alanine,reporter,3,1,M+1,0.0020286371513616704
condition1,theta1_sample_087,Alanine,alanine,reporter,3,2,M+2,0.0026323667617246418
condition1,theta1_sample_087,Alanine,alanine,reporter,3,3,M+3,0.69756887644172982
condition1,theta1_sample_087,Lactate,lactate,reporter,3,0,M+0,0.29777011964518407
condition1,theta1_sample_087,Lactate,lactate,reporter,3,1,M+1,0.0020286371513616704
condition1,theta1_sample_087,Lactate,lactate,reporter,3,2,M+2,0.0026323667617246418
condition1,theta1_sample_087,Lactate,lactate,reporter,3,3,M+3,0.69756887644172982
condition1,theta1_sample_087,Citrate,citrate,reporter,6,0,M+0,0.026598791017660248
condition1,theta1_sample_087,Citrate,citrate,reporter,6,1,M+1,0.061112600840708735
condition1,theta1_sample_087,Citrate,citrate,reporter,6,2,M+2,0.066932788571897939
condition1,theta1_sample_087,Citrate,citrate,reporter,6,3,M+3,0.20368620218330349
condition1,theta1_sample_087,Citrate,citrate,reporter,6,4,M+4,0.15516520082699248
condition1,theta1_sample_087,Citrate,citrate,reporter,6,5,M+5,0.14572408719900737
condition1,theta1_sample_087,Citrate,citrate,reporter,6,6,M+6,0.34078032936042962
condition1,theta1_sample_087,aKG,akg,direct,5,0,M+0,0.026750917980462877
condition1,theta1_sample_087,aKG,akg,direct,5,1,M+1,0.062916107690454151
condition1,theta1_sample_087,aKG,akg,direct,5,2,M+2,0.12633124438968271
condition1,theta1_sample_087,aKG,akg,direct,5,3,M+3,0.29322805750151831
condition1,theta1_sample_087,aKG,akg,direct,5,4,M+4,0.14913113116378429
condition1,theta1_sample_087,aKG,akg,direct,5,5,M+5,0.34164254127409782
condition1,theta1_sample_087,Succinate,succinate,direct,4,0,M+0,0.087644325206806442
condition1,theta1_sample_087,Succinate,succinate,direct,4,1,M+1,0.0046871772904970152
condition1,theta1_sample_087,Succinate,succinate,direct,4,2,M+2,0.41217998041720849
condition1,theta1_sample_087,Succinate,succinate,direct,4,3,M+3,0.011001206466866734
condition1,theta1_sample_087,Succinate,succinate,direct,4,4,M+4,0.48448731061862194
condition1,theta1_sample_087,Fumarate,fumarate,direct,4,0,M+0,0.087644325206806442
condition1,theta1_sample_087,Fumarate,fumarate,direct,4,1,M+1,0.0046871772904970152
condition1,theta1_sample_087,Fumarate,fumarate,direct,4,2,M+2,0.41217998041720855
condition1,theta1_sample_087,Fumarate,fumarate,direct,4,3,M+3,0.011001206466866734
condition1,theta1_sample_087,Fumarate,fumarate,direct,4,4,M+4,0.48448731061862194
condition1,theta1_sample_087,Malate,malate,direct,4,0,M+0,0.073810442939278909
condition1,theta1_sample_087,Malate,malate,direct,4,1,M+1,0.032161871070640863
condition1,theta1_sample_087,Malate,malate,direct,4,2,M+2,0.36632446719866496
condition1,theta1_sample_087,Malate,malate,direct,4,3,M+3,0.075623680633632256
condition1,theta1_sample_087,Malate,malate,direct,4,4,M+4,0.45207953815778346
condition1,theta1_sample_087,Glutamine,glutamine,direct,5,0,M+0,0.02675091798046288
condition1,theta1_sample_087,Glutamine,glutamine,direct,5,1,M+1,0.062916107690454151
condition1,theta1_sample_087,Glutamine,glutamine,direct,5,2,M+2,0.12633124438968271
condition1,theta1_sample_087,Glutamine,glutamine,direct,5,3,M+3,0.29322805750151837
condition1,theta1_sample_087,Glutamine,glutamine,direct,5,4,M+4,0.14913113116378429
condition1,theta1_sample_087,Glutamine,glutamine,direct,5,5,M+5,0.34164254127409788
condition1,theta1_sample_087,Aspartate,aspartate,reporter,4,0,M+0,0.089281340928518388
condition1,theta1_sample_087,Aspartate,aspartate,reporter,4,1,M+1,0.20388414280028014
condition1,theta1_sample_087,Aspartate,aspartate,reporter,4,2,M+2,0.012666886460556321
condition1,theta1_sample_087,Aspartate,aspartate,reporter,4,3,M+3,0.20588843496397316
condition1,theta1_sample_087,Aspartate,aspartate,reporter,4,4,M+4,0.48827919484667187
condition1,theta1_sample_087,Glycine,glycine,reporter,2,0,M+0,0.29999999999999999
condition1,theta1_sample_087,Glycine,glycine,reporter,2,1,M+1,-0
condition1,theta1_sample_087,Glycine,glycine,reporter,2,2,M+2,0.70000000000000007
condition1,theta1_sample_087,Serine,serine,reporter,3,0,M+0,0.29999999999999999
condition1,theta1_sample_087,Serine,serine,reporter,3,1,M+1,-0
condition1,theta1_sample_087,Serine,serine,reporter,3,2,M+2,-0
condition1,theta1_sample_087,Serine,serine,reporter,3,3,M+3,0.70000000000000007
condition1,theta1_sample_088,Pyruvate,pyruvate,direct,3,0,M+0,0.29743309866551954
condition1,theta1_sample_088,Pyruvate,pyruvate,direct,3,1,M+1,0.0022857740686600225
condition1,theta1_sample_088,Pyruvate,pyruvate,direct,3,2,M+2,0.0031291558661213979
condition1,theta1_sample_088,Pyruvate,pyruvate,direct,3,3,M+3,0.69715197139969909
condition1,theta1_sample_088,Alanine,alanine,reporter,3,0,M+0,0.29743309866551954
condition1,theta1_sample_088,Alanine,alanine,reporter,3,1,M+1,0.0022857740686600225
condition1,theta1_sample_088,Alanine,alanine,reporter,3,2,M+2,0.0031291558661213979
condition1,theta1_sample_088,Alanine,alanine,reporter,3,3,M+3,0.69715197139969909
condition1,theta1_sample_088,Lactate,lactate,reporter,3,0,M+0,0.29743309866551954
condition1,theta1_sample_088,Lactate,lactate,reporter,3,1,M+1,0.0022857740686600225
condition1,theta1_sample_088,Lactate,lactate,reporter,3,2,M+2,0.0031291558661213979
condition1,theta1_sample_088,Lactate,lactate,reporter,3,3,M+3,0.69715197139969909
condition1,theta1_sample_088,Citrate,citrate,reporter,6,0,M+0,0.026411287481769585
condition1,theta1_sample_088,Citrate,citrate,reporter,6,1,M+1,0.060139159587749867
condition1,theta1_sample_088,Citrate,citrate,reporter,6,2,M+2,0.06865153456948217
condition1,theta1_sample_088,Citrate,citrate,reporter,6,3,M+3,0.20083374922407912
condition1,theta1_sample_088,Citrate,citrate,reporter,6,4,M+4,0.15950691810368309
condition1,theta1_sample_088,Citrate,citrate,reporter,6,5,M+5,0.14471525501310173
condition1,theta1_sample_088,Citrate,citrate,reporter,6,6,M+6,0.33974209602013478
condition1,theta1_sample_088,aKG,akg,direct,5,0,M+0,0.026711485578478807
condition1,theta1_sample_088,aKG,akg,direct,5,1,M+1,0.062902617910830252
condition1,theta1_sample_088,aKG,akg,direct,5,2,M+2,0.12638347528003235
condition1,theta1_sample_088,aKG,akg,direct,5,3,M+3,0.29310656947473546
condition1,theta1_sample_088,aKG,akg,direct,5,4,M+4,0.14946853567471827
condition1,theta1_sample_088,aKG,akg,direct,5,5,M+5,0.34142731608120563
condition1,theta1_sample_088,Succinate,succinate,direct,4,0,M+0,0.086755609249148991
condition1,theta1_sample_088,Succinate,succinate,direct,4,1,M+1,0.0064486082259461288
condition1,theta1_sample_088,Succinate,succinate,direct,4,2,M+2,0.40923892853150468
condition1,theta1_sample_088,Succinate,succinate,direct,4,3,M+3,0.015153881262557043
condition1,theta1_sample_088,Succinate,succinate,direct,4,4,M+4,0.4824029727308437
condition1,theta1_sample_088,Fumarate,fumarate,direct,4,0,M+0,0.086755609249148977
condition1,theta1_sample_088,Fumarate,fumarate,direct,4,1,M+1,0.0064486082259461279
condition1,theta1_sample_088,Fumarate,fumarate,direct,4,2,M+2,0.40923892853150468
condition1,theta1_sample_088,Fumarate,fumarate,direct,4,3,M+3,0.015153881262557043
condition1,theta1_sample_088,Fumarate,fumarate,direct,4,4,M+4,0.48240297273084365
condition1,theta1_sample_088,Malate,malate,direct,4,0,M+0,0.070000794646785131
condition1,theta1_sample_088,Malate,malate,direct,4,1,M+1,0.039692985741006138
condition1,theta1_sample_088,Malate,malate,direct,4,2,M+2,0.3537432154431821
condition1,theta1_sample_088,Malate,malate,direct,4,3,M+3,0.093431433303477543
condition1,theta1_sample_088,Malate,malate,direct,4,4,M+4,0.44313157086554961
condition1,theta1_sample_088,Glutamine,glutamine,direct,5,0,M+0,0.02671148557847881
condition1,theta1_sample_088,Glutamine,glutamine,direct,5,1,M+1,0.062902617910830252
condition1,theta1_sample_088,Glutamine,glutamine,direct,5,2,M+2,0.12638347528003235
condition1,theta1_sample_088,Glutamine,glutamine,direct,5,3,M+3,0.29310656947473546
condition1,theta1_sample_088,Glutamine,glutamine,direct,5,4,M+4,0.14946853567471827
condition1,theta1_sample_088,Glutamine,glutamine,direct,5,5,M+5,0.34142731608120563
condition1,theta1_sample_088,Aspartate,aspartate,reporter,4,0,M+0,0.088734503100037276
condition1,theta1_sample_088,Aspartate,aspartate,reporter,4,1,M+1,0.20064588536770447
condition1,theta1_sample_088,Aspartate,aspartate,reporter,4,2,M+2,0.019489662478633072
condition1,theta1_sample_088,Aspartate,aspartate,reporter,4,3,M+3,0.20414500653947149
condition1,theta1_sample_088,Aspartate,aspartate,reporter,4,4,M+4,0.48698494251415375
condition1,theta1_sample_088,Glycine,glycine,reporter,2,0,M+0,0.3000000000000001
condition1,theta1_sample_088,Glycine,glycine,reporter,2,1,M+1,-0
condition1,theta1_sample_088,Glycine,glycine,reporter,2,2,M+2,0.70000000000000007
condition1,theta1_sample_088,Serine,serine,reporter,3,0,M+0,0.3000000000000001
condition1,theta1_sample_088,Serine,serine,reporter,3,1,M+1,-0
condition1,theta1_sample_088,Serine,serine,reporter,3,2,M+2,-0
condition1,theta1_sample_088,Serine,serine,reporter,3,3,M+3,0.70000000000000007
condition1,theta1_sample_089,Pyruvate,pyruvate,direct,3,0,M+0,0.29685686039641795
condition1,theta1_sample_089,Pyruvate,pyruvate,direct,3,1,M+1,0.0027557459886386592
condition1,theta1_sample_089,Pyruvate,pyruvate,direct,3,2,M+2,0.0039179268334691014
condition1,theta1_sample_089,Pyruvate,pyruvate,direct,3,3,M+3,0.69646946678147459
condition1,theta1_sample_089,Alanine,alanine,reporter,3,0,M+0,0.29685686039641795
condition1,theta1_sample_089,Alanine,alanine,reporter,3,1,M+1,0.0027557459886386592
condition1,theta1_sample_089,Alanine,alanine,reporter,3,2,M+2,0.0039179268334691014
condition1,theta1_sample_089,Alanine,alanine,reporter,3,3,M+3,0.69646946678147459
condition1,theta1_sample_089,Lactate,lactate,reporter,3,0,M+0,0.29685686039641795
condition1,theta1_sample_089,Lactate,lactate,reporter,3,1,M+1,0.0027557459886386592
condition1,theta1_sample_089,Lactate,lactate,reporter,3,2,M+2,0.0039179268334691014
condition1,theta1_sample_089,Lactate,lactate,reporter,3,3,M+3,0.69646946678147459
condition1,theta1_sample_089,Citrate,citrate,reporter,6,0,M+0,0.026370282053594436
condition1,theta1_sample_089,Citrate,citrate,reporter,6,1,M+1,0.060449252914923111
condition1,theta1_sample_089,Citrate,citrate,reporter,6,2,M+2,0.068165730578804429
condition1,theta1_sample_089,Citrate,citrate,reporter,6,3,M+3,0.20170659452205586
condition1,theta1_sample_089,Citrate,citrate,reporter,6,4,M+4,0.15795928479065646
condition1,theta1_sample_089,Citrate,citrate,reporter,6,5,M+5,0.14583076764112027
condition1,theta1_sample_089,Citrate,citrate,reporter,6,6,M+6,0.33951808749884571
condition1,theta1_sample_089,aKG,akg,direct,5,0,M+0,0.026680336570756826
condition1,theta1_sample_089,aKG,akg,direct,5,1,M+1,0.062892237277622512
condition1,theta1_sample_089,aKG,akg,direct,5,2,M+2,0.12642500965969453
condition1,theta1_sample_089,aKG,akg,direct,5,3,M+3,0.29300965328956102
condition1,theta1_sample_089,aKG,akg,direct,5,4,M+4,0.14973503247752107
condition1,theta1_sample_089,aKG,akg,direct,5,5,M+5,0.34125773072484455
condition1,theta1_sample_089,Succinate,succinate,direct,4,0,M+0,0.086992048919394091
condition1,theta1_sample_089,Succinate,succinate,direct,4,1,M+1,0.0059745807440365426
condition1,theta1_sample_089,Succinate,succinate,direct,4,2,M+2,0.4100285916208809
condition1,theta1_sample_089,Succinate,succinate,direct,4,3,M+3,0.014050878848553021
condition1,theta1_sample_089,Succinate,succinate,direct,4,4,M+4,0.48295389986713616
condition1,theta1_sample_089,Fumarate,fumarate,direct,4,0,M+0,0.086992048919394091
condition1,theta1_sample_089,Fumarate,fumarate,direct,4,1,M+1,0.0059745807440365426
condition1,theta1_sample_089,Fumarate,fumarate,direct,4,2,M+2,0.4100285916208809
condition1,theta1_sample_089,Fumarate,fumarate,direct,4,3,M+3,0.014050878848553022
condition1,theta1_sample_089,Fumarate,fumarate,direct,4,4,M+4,0.48295389986713616
condition1,theta1_sample_089,Malate,malate,direct,4,0,M+0,0.067527852568127295
condition1,theta1_sample_089,Malate,malate,direct,4,1,M+1,0.044529263588662001
condition1,theta1_sample_089,Malate,malate,direct,4,2,M+2,0.34564621692720243
condition1,theta1_sample_089,Malate,malate,direct,4,3,M+3,0.10500836510710081
condition1,theta1_sample_089,Malate,malate,direct,4,4,M+4,0.43728830180890815
condition1,theta1_sample_089,Glutamine,glutamine,direct,5,0,M+0,0.026680336570756826
condition1,theta1_sample_089,Glutamine,glutamine,direct,5,1,M+1,0.062892237277622512
condition1,theta1_sample_089,Glutamine,glutamine,direct,5,2,M+2,0.12642500965969453
condition1,theta1_sample_089,Glutamine,glutamine,direct,5,3,M+3,0.29300965328956097
condition1,theta1_sample_089,Glutamine,glutamine,direct,5,4,M+4,0.14973503247752107
condition1,theta1_sample_089,Glutamine,glutamine,direct,5,5,M+5,0.34125773072484461
condition1,theta1_sample_089,Aspartate,aspartate,reporter,4,0,M+0,0.088744783080541595
condition1,theta1_sample_089,Aspartate,aspartate,reporter,4,1,M+1,0.20172798430197275
condition1,theta1_sample_089,Aspartate,aspartate,reporter,4,2,M+2,0.017320154786004384
condition1,theta1_sample_089,Aspartate,aspartate,reporter,4,3,M+3,0.20519660519990682
condition1,theta1_sample_089,Aspartate,aspartate,reporter,4,4,M+4,0.48701047263157454
condition1,theta1_sample_089,Glycine,glycine,reporter,2,0,M+0,0.30000000000000004
condition1,theta1_sample_089,Glycine,glycine,reporter,2,1,M+1,-0
condition1,theta1_sample_089,Glycine,glycine,reporter,2,2,M+2,0.70000000000000007
condition1,theta1_sample_089,Serine,serine,reporter,3,0,M+0,0.30000000000000004
condition1,theta1_sample_089,Serine,serine,reporter,3,1,M+1,-0
condition1,theta1_sample_089,Serine,serine,reporter,3,2,M+2,-0
condition1,theta1_sample_089,Serine,serine,reporter,3,3,M+3,0.70000000000000007
condition1,theta1_sample_090,Pyruvate,pyruvate,direct,3,0,M+0,0.29664506176486638
condition1,theta1_sample_090,Pyruvate,pyruvate,direct,3,1,M+1,0.0029390616691678628
condition1,theta1_sample_090,Pyruvate,pyruvate,direct,3,2,M+2,0.004186691367064844
condition1,theta1_sample_090,Pyruvate,pyruvate,direct,3,3,M+3,0.69622918519890065
condition1,theta1_sample_090,Alanine,alanine,reporter,3,0,M+0,0.29664506176486638
condition1,theta1_sample_090,Alanine,alanine,reporter,3,1,M+1,0.0029390616691678628
condition1,theta1_sample_090,Alanine,alanine,reporter,3,2,M+2,0.004186691367064844
condition1,theta1_sample_090,Alanine,alanine,reporter,3,3,M+3,0.69622918519890065
condition1,theta1_sample_090,Lactate,lactate,reporter,3,0,M+0,0.29664506176486638
condition1,theta1_sample_090,Lactate,lactate,reporter,3,1,M+1,0.0029390616691678628
condition1,theta1_sample_090,Lactate,lactate,reporter,3,2,M+2,0.004186691367064844
condition1,theta1_sample_090,Lactate,lactate,reporter,3,3,M+3,0.69622918519890065
condition1,theta1_sample_090,Citrate,citrate,reporter,6,0,M+0,0.026305621688731847
condition1,theta1_sample_090,Citrate,citrate,reporter,6,1,M+1,0.060366633252980376
condition1,theta1_sample_090,Citrate,citrate,reporter,6,2,M+2,0.068281956133893318
condition1,theta1_sample_090,Citrate,citrate,reporter,6,3,M+3,0.20153406122776155
condition1,theta1_sample_090,Citrate,citrate,reporter,6,4,M+4,0.15822552501126427
condition1,theta1_sample_090,Citrate,citrate,reporter,6,5,M+5,0.14615204536132001
condition1,theta1_sample_090,Citrate,citrate,reporter,6,6,M+6,0.33913415732404828
condition1,theta1_sample_090,aKG,akg,direct,5,0,M+0,0.026623802389264432
condition1,theta1_sample_090,aKG,akg,direct,5,1,M+1,0.062872503673495575
condition1,theta1_sample_090,aKG,akg,direct,5,2,M+2,0.12649949969138818
condition1,theta1_sample_090,aKG,akg,direct,5,3,M+3,0.29283683085667866
condition1,theta1_sample_090,aKG,akg,direct,5,4,M+4,0.15021881257217379
condition1,theta1_sample_090,aKG,akg,direct,5,5,M+5,0.34094855081699943
condition1,theta1_sample_090,Succinate,succinate,direct,4,0,M+0,0.086842117347787615
condition1,theta1_sample_090,Succinate,succinate,direct,4,1,M+1,0.0062697551146562768
condition1,theta1_sample_090,Succinate,succinate,direct,4,2,M+2,0.40953507141231676
